@relation water

@attribute 'command_address' real
@attribute 'response_address' real
@attribute 'command_memory' real
@attribute 'response_memory' real
@attribute 'command_memory_count' real
@attribute 'response_memory_count' real
@attribute 'comm_read_function' real
@attribute 'comm_write_fun' real
@attribute 'resp_read_fun' real
@attribute 'resp_write_fun' real
@attribute 'sub_function' real
@attribute 'command_length' real
@attribute 'resp_length' real
@attribute 'HH' real
@attribute 'H' real
@attribute 'L' real
@attribute 'LL' real
@attribute 'control_mode' real
@attribute 'control_scheme' real
@attribute 'pump' real
@attribute 'crc_rate' real
@attribute 'measurement' real
@attribute 'time'  real
@attribute 'result' {'0', '1', '2', '3', '4', '5', '6', '7'}

@data
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.2136154174805,1.06,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.06,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.25,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.25,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.22,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.06,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.30,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.25,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.25,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.2082824707031,1.16,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.25,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.11,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.15,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.23,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.2882308959961,1.16,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.17,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.08,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.14,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.17,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.24,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.22,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.23,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.3237609863281,1.29,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.22,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.24,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.23,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.14,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.14,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.10,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.3717308044434,1.22,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.17,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.00,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.27,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.29,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.16,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.05,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.18,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.3966026306152,1.23,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.23,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.24,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.08,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.07,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.28,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.09,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.4552268981934,1.01,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.27,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.24,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.21,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.07,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.15,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.23,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.01,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.4765472412109,1.24,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.18,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.20,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.24,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.11,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.01,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.01,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.4712181091309,1.30,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.30,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.12,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.20,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.04,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.27,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.494312286377,1.17,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.20,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.08,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.11,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.04,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.06,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.16,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.109561920166,1.08,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.11,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.16,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.11,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.27,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.6133422851562,1.25,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.20,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.13,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.29,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.16,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.11,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.20,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.00,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.6115684509277,1.30,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.29,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.28,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.27,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.20,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.18,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.09,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.27,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.17,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.6630897521973,1.15,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.12,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.20,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.20,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.09,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.14,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.26,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.6772994995117,1.24,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.12,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.18,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.28,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.22,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.07,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.09,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.7412567138672,1.18,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.17,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.13,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.25,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.04,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.05,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.03,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.7643547058105,1.05,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.09,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.14,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.26,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.04,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.27,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.8833847045898,1.03,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.23,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.29,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.04,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.17,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.09,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.9331283569336,1.09,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.01,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.17,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.17,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.14,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.17,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.09,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.09,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.07,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.9651069641113,1.23,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.24,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.01,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.13,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.06,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.04,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.05,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.979320526123,1.29,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.08,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.15,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.13,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.22,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.09,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.057487487793,1.10,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.25,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.18,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.29,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.00,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.08,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.29,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.16,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.062816619873,1.08,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.14,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.24,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.29,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.29,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.15,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.15,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.03,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.26,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.1498718261719,1.05,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.05,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.11,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.18,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.03,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.11,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.23,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.06,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.25,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.1800727844238,1.27,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.00,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.22,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.03,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.26,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.11,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.2546882629395,1.13,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.05,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.11,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.23,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.08,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.10,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.22,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.3008804321289,1.16,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.21,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.28,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.23,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.20,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.17,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.03,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.05,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.09,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.323974609375,1.29,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.01,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.25,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.30,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.28,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.13,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.02,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.08,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.3790473937988,1.17,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.20,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.08,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.07,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.12,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.25,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.00,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.4554405212402,1.01,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.15,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.09,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.19,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.232837677002,1.09,2
